variant,train,val,epoch,loss
bioaware_plain,Liver,Liver,398,0.13957499999999998
bioaware_plain,Liver,Liver,399,0.118025
bioaware_plain,Liver,Liver,400,0.12014999999999999
bioaware_plain,Liver,Liver,401,0.103325
bioaware_plain,Liver,Liver,402,0.111175
bioaware_plain,Liver,Liver,403,0.10725
bioaware_plain,Liver,Liver,404,0.107175
bioaware_plain,Liver,Liver,405,0.11087499999999999
bioaware_plain,Liver,Liver,406,0.09045
bioaware_plain,Liver,Liver,407,0.1157
bioaware_plain,Liver,Liver,408,0.11685
bioaware_plain,Liver,Liver,409,0.08825000000000001
bioaware_plain,Liver,Liver,410,0.096225
bioaware_plain,Liver,Liver,411,0.090175
bioaware_plain,Liver,Liver,412,0.0882
bioaware_plain,Liver,Liver,413,0.10719999999999999
bioaware_plain,Liver,Liver,414,0.131775
bioaware_plain,Liver,Liver,415,0.072125
bioaware_plain,Liver,Liver,416,0.09165000000000001
bioaware_plain,Liver,Liver,417,0.115175
bioaware_plain,Liver,Liver,418,0.1196
bioaware_plain,Liver,Liver,419,0.11187499999999999
bioaware_plain,Liver,Liver,420,0.11865
bioaware_plain,Liver,Liver,421,0.10085
bioaware_plain,Liver,Liver,422,0.112
bioaware_plain,Liver,Liver,423,0.10890000000000001
bioaware_plain,Liver,Liver,424,0.097925
bioaware_plain,Liver,Liver,425,0.12215
bioaware_plain,Liver,Liver,426,0.09104999999999999
bioaware_plain,Liver,Liver,427,0.10149999999999999
bioaware_plain,Liver,Liver,428,0.1306
bioaware_plain,Liver,Liver,429,0.1015
bioaware_plain,Liver,Liver,430,0.085825
bioaware_plain,Liver,Liver,431,0.08105
bioaware_plain,Liver,Liver,432,0.084875
bioaware_plain,Liver,Liver,433,0.127525
bioaware_plain,Liver,Liver,434,0.0921
bioaware_plain,Liver,Liver,435,0.0935
bioaware_plain,Liver,Liver,436,0.11627499999999999
bioaware_plain,Liver,Liver,437,0.100275
bioaware_plain,Liver,Liver,438,0.11385
bioaware_plain,Liver,Liver,439,0.126225
bioaware_plain,Liver,Liver,440,0.12082500000000002
bioaware_plain,Liver,Liver,441,0.08815
bioaware_plain,Liver,Liver,442,0.10542499999999999
bioaware_plain,Liver,Liver,443,0.09759999999999999
bioaware_plain,Liver,Liver,444,0.092125
bioaware_plain,Liver,Liver,445,0.08805
bioaware_plain,Liver,Liver,446,0.10752500000000001
bioaware_plain,Liver,Liver,447,0.10685
bioaware_plain,Liver,Liver,448,0.087175
bioaware_plain,Liver,Liver,449,0.10477500000000001
bioaware_plain,Liver,Liver,450,0.115925
bioaware_plain,Liver,Liver,451,0.131075
bioaware_plain,Liver,Liver,452,0.09939999999999999
bioaware_plain,Liver,Liver,453,0.098775
bioaware_plain,Liver,Liver,454,0.1171
bioaware_plain,Liver,Liver,455,0.1204
bioaware_plain,Liver,Liver,456,0.102825
bioaware_plain,Liver,Liver,457,0.09237500000000001
bioaware_plain,Liver,Liver,458,0.10692499999999999
bioaware_plain,Liver,Liver,459,0.0875
bioaware_plain,Liver,Liver,460,0.103575
bioaware_plain,Liver,Liver,461,0.11122499999999999
bioaware_plain,Liver,Liver,462,0.105175
bioaware_plain,Liver,Liver,463,0.0797
bioaware_plain,Liver,Liver,464,0.097975
bioaware_plain,Liver,Liver,465,0.10459999999999998
bioaware_plain,Liver,Liver,466,0.10002499999999999
bioaware_plain,Liver,Liver,467,0.0975
bioaware_plain,Liver,Liver,468,0.12032499999999999
bioaware_plain,Liver,Liver,469,0.09847500000000001
bioaware_plain,Liver,Liver,470,0.10797499999999999
bioaware_plain,Liver,Liver,471,0.092975
bioaware_plain,Liver,Liver,472,0.079175
bioaware_plain,Liver,Liver,473,0.10110000000000001
bioaware_plain,Liver,Liver,474,0.09267500000000001
bioaware_plain,Liver,Liver,475,0.092325
bioaware_plain,Liver,Liver,476,0.1024
bioaware_plain,Liver,Liver,477,0.107925
bioaware_plain,Liver,Liver,478,0.089225
bioaware_plain,Liver,Liver,479,0.11504999999999999
bioaware_plain,Liver,Liver,480,0.08902499999999999
bioaware_plain,Liver,Liver,481,0.0845
bioaware_plain,Liver,Liver,482,0.101
bioaware_plain,Liver,Liver,483,0.10947499999999999
bioaware_plain,Liver,Liver,484,0.115175
bioaware_plain,Liver,Liver,485,0.10619999999999999
bioaware_plain,Liver,Liver,486,0.08397500000000001
bioaware_plain,Liver,Liver,487,0.1085
bioaware_plain,Liver,Liver,488,0.1047
bioaware_plain,Liver,Liver,489,0.090175
bioaware_plain,Liver,Liver,490,0.09284999999999999
bioaware_plain,Liver,Liver,491,0.106375
bioaware_plain,Liver,Liver,492,0.091375
bioaware_plain,Liver,Liver,493,0.10562500000000001
bioaware_plain,Liver,Liver,494,0.09395
bioaware_plain,Liver,Liver,495,0.07429999999999999
bioaware_plain,Liver,Liver,496,0.09995
bioaware_plain,Liver,Liver,497,0.088425
bioaware_plain,Liver,Liver,498,0.116175
bioaware_plain,Liver,Liver,499,0.09659999999999999
bioaware_plain,Liver,Liver,500,0.09459999999999999
bioaware_plain,Liver,Liver,501,0.08994999999999999
bioaware_plain,Liver,Liver,502,0.1111
bioaware_plain,Liver,Liver,503,0.1012
bioaware_plain,Liver,Liver,504,0.11205
bioaware_plain,Liver,Liver,505,0.10969999999999999
bioaware_plain,Liver,Liver,506,0.09509999999999999
bioaware_plain,Liver,Liver,507,0.129225
bioaware_plain,Liver,Liver,508,0.1051
bioaware_plain,Liver,Liver,509,0.116525
bioaware_plain,Liver,Liver,510,0.10402499999999999
bioaware_plain,Liver,Liver,511,0.079925
bioaware_plain,Liver,Liver,512,0.106325
bioaware_plain,Liver,Liver,513,0.086725
bioaware_plain,Liver,Liver,514,0.10215
bioaware_plain,Liver,Liver,515,0.08424999999999999
bioaware_plain,Liver,Liver,516,0.099075
bioaware_plain,Liver,Liver,517,0.09645000000000001
bioaware_plain,Liver,Liver,518,0.0927
bioaware_plain,Liver,Liver,519,0.097175
bioaware_plain,Liver,Liver,520,0.0861
bioaware_plain,Liver,Liver,521,0.09185
bioaware_plain,Liver,Liver,522,0.094375
bioaware_plain,Liver,Liver,523,0.099325
bioaware_plain,Liver,Liver,524,0.10805
bioaware_plain,Liver,Liver,525,0.10425000000000001
bioaware_plain,Liver,Liver,526,0.11342500000000001
bioaware_plain,Liver,Liver,527,0.1
bioaware_plain,Liver,Liver,528,0.1109
bioaware_plain,Liver,Liver,529,0.11862500000000001
bioaware_plain,Liver,Liver,530,0.077275
bioaware_plain,Liver,Liver,531,0.11760000000000001
bioaware_plain,Liver,Liver,532,0.1006
bioaware_plain,Liver,Liver,533,0.09005
bioaware_plain,Liver,Liver,534,0.1004
bioaware_plain,Liver,Liver,535,0.092175
bioaware_plain,Liver,Liver,536,0.09090000000000001
bioaware_plain,Liver,Liver,537,0.12467500000000001
bioaware_plain,Liver,Liver,538,0.088225
bioaware_plain,Liver,Liver,539,0.09375
bioaware_plain,Liver,Liver,540,0.0761
bioaware_plain,Liver,Liver,541,0.0978
bioaware_plain,Liver,Liver,542,0.1
bioaware_plain,Liver,Liver,543,0.102075
bioaware_plain,Liver,Liver,544,0.09442500000000001
bioaware_plain,Liver,Liver,545,0.095025
bioaware_plain,Liver,Liver,546,0.076975
bioaware_plain,Liver,Liver,547,0.090725
bioaware_plain,Liver,Liver,548,0.076625
bioaware_plain,Liver,Liver,549,0.107975
bioaware_plain,Liver,Liver,550,0.109375
bioaware_plain,Liver,Liver,551,0.097025
bioaware_plain,Liver,Liver,552,0.10830000000000001
bioaware_plain,Liver,Liver,553,0.10977500000000001
bioaware_plain,Liver,Liver,554,0.10147500000000001
bioaware_plain,Liver,Liver,555,0.10697500000000001
bioaware_plain,Liver,Liver,556,0.11987500000000001
bioaware_plain,Liver,Liver,557,0.0797
bioaware_plain,Liver,Liver,558,0.09642499999999998
bioaware_plain,Liver,Liver,559,0.089975
bioaware_plain,Liver,Liver,560,0.1056
bioaware_plain,Liver,Liver,561,0.10569999999999999
bioaware_plain,Liver,Liver,562,0.094125
bioaware_plain,Liver,Liver,563,0.09985000000000001
bioaware_plain,Liver,Liver,564,0.09154999999999999
bioaware_plain,Liver,Liver,565,0.111575
bioaware_plain,Liver,Liver,566,0.11015
bioaware_plain,Liver,Liver,567,0.092375
bioaware_plain,Liver,Liver,568,0.09867499999999998
bioaware_plain,Liver,Liver,569,0.09145
bioaware_plain,Liver,Liver,570,0.0967
bioaware_plain,Liver,Liver,571,0.09709999999999999
bioaware_plain,Liver,Liver,572,0.097775
bioaware_plain,Liver,Liver,573,0.091775
bioaware_plain,Liver,Liver,574,0.11719999999999998
bioaware_plain,Liver,Liver,575,0.081525
bioaware_plain,Liver,Liver,576,0.093225
